id,title,publisher,scrape_date,category,url,address,city,state,zip,latitude,longitude
5e3de618-9a24-4b30-bf8b-52f3315d6ba8,"Federal immigration agents asked to leave Dodger Stadium parking lot, team says",ajc.com,2025-06-21,protest,https://www.ajc.com/news/2025/06/federal-immigration-agents-asked-to-leave-dodger-stadium-parking-lot-team-says/,,,,,,
fec42d28-4266-443d-96c2-2622537903b9,"Homan says immigration operations to continue at farms, hotels",upi.com,2025-06-21,raid,https://www.upi.com/Top_News/US/2025/06/19/homan-raids-on-farms-hotels-continue/5571750366582/,,Washington,DC,,,
7bea4bd4-b0e2-4d82-b085-9fc9125bf5bc,Federal immigration agents denied access to Dodger Stadium,upi.com,2025-06-21,protest,https://www.upi.com/Top_News/US/2025/06/19/agents-denised-access-dodger-stadium/6231750376847/,,Los Angeles,CA,,,
83d11f27-1a6a-460c-9257-cf812b8e4d1f,"Dodgers Claim They Turned Away ICE Agents, But The Feds Proved Them To Be Full Of You Know What",dailycaller.com,2025-06-21,protest,https://dailycaller.com/2025/06/19/los-angeles-dodgers-ice-agents-cbp-mlb/,1000 Vin Scully Ave,Los Angeles,CA,90012,34.073851,-118.2399583
e2c0f356-9f4b-47e5-9f80-67be1fcdaef3,Newsom's Crime Stats Don't Match Reality,Daily Signal,2025-06-21,unknown,https://www.dailysignal.com/2025/06/19/newsom-attacks-republicans-violent-crime-data-tell-different-story/,,,,,,
4554bf22-a859-4015-ad3f-3ea3d75c3728,When Baseball Picks a Side and Shuts Out Half the Country,PJ Media,2025-06-21,opinion,https://pjmedia.com/david-manney/2025/06/19/when-baseball-picks-a-side-and-shuts-out-half-the-country-n4940967,,,,,,
3170ca20-1565-4c79-bd2e-e71edde3e3c5,ICE hit with brutal fact check after denying Dodger Stadium visit,Raw Story,2025-06-21,opinion,https://www.rawstory.com/ice-2672403128/,,,,,,
dd63c11e-a2db-41cc-bbd0-0b379a6b22d6,Federal judge halts Trump's plan to cut funding for sanctuary states that refuse to cooperate,Fox News,2025-06-21,policy,https://www.foxnews.com/politics/federal-judge-halts-trumps-plan-cut-funding-sanctuary-states-refuse-cooperate,,,,,,
587dc176-feac-4b3b-85e7-03c0f42271ac,"Fox News Poll: Voters view legal immigration as helpful, favor deporting those who are here illegally",Fox News,2025-06-21,opinion,https://www.foxnews.com/politics/fox-news-poll-voters-view-legal-immigration-helpful-while-favoring-deporting-illegal-immigrants,,,,,,
d279e236-fb76-4ec1-9525-0ae01e264ea3,Fact Check: What happens to undocumented immigrants arrested or convicted of crimes in California,OC Register,2025-06-21,policy,https://www.ocregister.com/2025/06/19/fact-check-what-happens-to-undocumented-immigrants-arrested-or-convicted-of-crimes/,,,,,,
38ca6d12-8023-478c-a77b-a24b709e2210,Jeffco sheriff pushes back on ‘misleading’ Denver ICE statement,Denver Post,2025-06-21,policy,https://www.denverpost.com/2025/06/19/denver-ice-jeffco-sheriff-post-jail-colorado-immigration/,,,,,,
b37e6655-c900-43a7-acd4-b99b054e9f62,ICE imposes new rules on congressional visits,Seattle Times,2025-06-21,policy,https://www.seattletimes.com/nation-world/nation-politics/ice-imposes-new-rules-on-congressional-visits/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,,,,,,
b2bf4a24-0a6a-432b-b9a6-432928a65711,"Pasadena Police investigating ICE raid, seeking identity, affiliation of man who pointed gun at bystanders",OC Register,2025-06-21,raid,https://www.ocregister.com/2025/06/19/pasadena-police-investigating-ice-raid-seeking-identity-affiliation-of-man-who-pointed-gun-at-bystanders/,,Pasadena,CA,,,
296aab52-0a7d-4cb6-bf86-9072e9c538bb,"Federal immigration agents asked to leave Dodger Stadium parking lot, team says",Seattle Times,2025-06-21,raid,https://www.seattletimes.com/sports/mlb/dodgers-ask-ice-agents-to-leave-dodger-stadium-parking-lot-team-says/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,,,,,,
7db83a3d-4010-412d-bd41-9b391a4e7e6e,Southern California lawmakers say new ICE limits on Congressional visits to facilities ‘undermining the law’,OC Register,2025-06-21,policy,https://www.ocregister.com/2025/06/19/southern-california-lawmakers-say-new-ice-limits-on-congressional-visits-to-facilities-undermining-the-law/,,,,,,
b559101f-6feb-4340-8746-633abb298ce8,DHS requests 72-hour notice before members of Congress visit ICE facilities,CBS News,2025-06-21,policy,https://www.cbsnews.com/chicago/video/dhs-requests-72-hour-notice-before-members-of-congress-visit-ice-facilities/,,,,,,
31bc4f97-60ab-412e-b172-9aa37098da7c,Dodgers Stop ICE Agents From Scouting Stadium Parking Lot – but Homeland Security Says It Wasn't Planning Raid,The Wrap,2025-06-21,raid,https://www.thewrap.com/los-angeles-dodgers-stop-ice-parking-lot-access/,,,,,,
35e630b9-cdbd-4740-a878-7f5edf9cde8f,AP Top News at 5:50 p.m. EDT,Inquirer,2025-06-21,unknown,https://www.inquirer.com/wires/ap/ap-top-news-542-pm-edt-20250619.html,,,,,,
1a9ce5bc-0302-4ead-8a08-7263d2dda64e,LA Dodgers say ICE was denied entry to Dodger Stadium parking lots,USA Today,2025-06-21,raid,https://www.usatoday.com/story/sports/mlb/2025/06/19/los-angeles-dodgers-stadium-ice/84277055007/,,Los Angeles,CA,,,
b1a97dc3-4ce6-4f92-8a6a-58e4bb0bf2f1,About 75 migrants arrested in Thermal as feds sweep illegal cannabis operation,OC Register,2025-06-21,arrest,https://www.ocregister.com/2025/06/19/about-75-migrants-arrested-in-thermal-as-feds-sweep-illegal-cannabis-operation/,,Thermal,CA,,,
d9f51454-f86e-42fa-aff4-6c54a9a293e1,‘Largely lawful’ or ‘violently’ rioting? Portland police and feds split on nightly ICE protest,Oregon Live,2025-06-21,protest,https://www.oregonlive.com/portland/2025/06/largely-lawful-or-violently-rioting-portland-police-and-feds-split-on-nightly-ice-protest.html,4310 South Macadam Avenue,Portland,OR,97239,45.49259010000001,-122.6725904
c0ea5227-812a-433b-926d-1b2f2e18f5c7,Florida A.G. Offers Up 'Alligator Alcatraz' in Everglades to Hold Immigrants,TMZ,2025-06-21,detention,https://www.tmz.com/2025/06/19/florida-attorney-general-alligator-alcatraz-everglades-immigrant-detention/,,,Florida,,,
85e1a75e-a9eb-4082-9832-44a42483b768,Florida AG pitches ‘Alligator Alcatraz’ immigration detention center,Sun Sentinel,2025-06-21,detention,https://www.sun-sentinel.com/2025/06/19/florida-ag-pitches-alligator-alcatraz-immigration-detention-center/,,,Florida,,,
0e826d00-34f8-4425-b251-dcae5a53788b,Was ICE denied entry to Dodger Stadium? Fact-checking claim from MLB team about government confrontation,Sporting News,2025-06-21,raid,https://www.sportingnews.com/us/mlb/los-angeles-dodgers/news/ice-denied-entry-dodger-stadium-fact-checking-mlb/282fdf9fad99d1f487416980,,Los Angeles,CA,,,
5a4845ea-ab0b-48e5-9d31-bf6ef85dfd28,Watch: How Incredible Action Under Biden Admin Is Stopping Deportation of Alleged Convicted Murderer,redstate.com,2025-06-21,opinion,https://redstate.com/nick-arama/2025/06/19/bill-melugin-story-on-man-from-el-salvador-n2190670,,,,,,
356f055d-3d35-4fb6-a8d6-046af5ede6b6,"Tras el notable silencio de Dodgers, Jaime Jarrín, Kike Hernández y otros expresan su apoyo a la comunidad inmigrante",latimes.com,2025-06-21,protest,https://www.latimes.com/espanol/deportes/articulo/2025-06-18/tras-el-notable-silencio-de-dodgers-jaime-jarrin-kike-hernandez-y-otros-expresan-su-apoyo-a-la-comunidad-inmigrante,,Los Angeles,California,,,
a6cad7a9-2eb0-459e-b772-baecd45a1b9d,Los Angeles Dodgers say they asked ICE agents to leave stadium parking lot as protest amassed,chicagotribune.com,2025-06-21,protest,https://www.chicagotribune.com/2025/06/19/ice-los-angeles-dodgers-stadium/,,Los Angeles,CA,,,
0a94558e-4efd-4008-aa48-e6572b294e74,"‘Somos policías, salgan’: la marca de las redadas migratorias",latimes.com,2025-06-21,raid,https://www.latimes.com/espanol/california/articulo/2025-06-18/somos-policias-salgan-la-marca-de-las-redadas,,Los Ángeles,California,,,
b5ee02e6-8687-445d-b8d0-5c4e87052bb2,ICE issued new rules for Congress members visiting detention centers. Experts say they’re illegal,latimes.com,2025-06-21,policy,https://www.latimes.com/politics/story/2025-06-19/dhs-keeps-denying-access-to-members-of-congress-attempting-oversight-experts-say-its-illegal,,,,,,
f6ad6ce9-8659-450b-a561-fb69732e7157,(Updated) LA Dodgers to ICE: We're Not Helping You,redstate.com,2025-06-21,protest,https://redstate.com/bobhoge/2025/06/19/la-dodgers-to-ice-we-wont-help-you-n2190679,,Los Angeles,CA,,,
ada0c937-8ee5-4733-943d-118062886f72,Big Majority Don't Want U.S. to Attack Iran,politicalwire.com,2025-06-21,unknown,https://politicalwire.com/2025/06/19/big-majority-dont-want-u-s-to-attack-iran/,,,,,,
1e132be9-3afa-4c02-b58c-ac93e8d3d1a4,"ICE Agents Asked to Leave Dodger Stadium Parking Lot, Team Says",foxsports.com,2025-06-21,protest,https://www.foxsports.com/stories/mlb/ice-agents-asked-leave-dodger-stadium-parking-lot-team-says,,Los Angeles,CA,,,
098deb42-aeb0-42b5-81cf-906b01350d9b,ICE raids and immigration crackdowns are creating anxiety in the workplace. Here’s how business leaders can talk about it with employees,fortune.com,2025-06-21,raid,https://fortune.com/2025/06/19/ice-raids-immigration-crackdowns-workplace-anxiety-how-to-communicate-with-employees/,,,,,,
8849ce51-d156-49ae-9836-59e809392b6b,Latino Trump Voters Still Back the President,politicalwire.com,2025-06-21,unknown,https://politicalwire.com/2025/06/19/latino-trump-voters-still-back-the-president/,,,,,,
d0115440-3d0d-49e2-9a06-4b090674f5d8,Florida AG pitches ‘Alligator Alcatraz’ immigration detention center,orlandosentinel.com,2025-06-21,detention,https://www.orlandosentinel.com/2025/06/19/florida-ag-pitches-alligator-alcatraz-immigration-detention-center/,,,Florida,,,
137a2f69-049d-4ec5-a71d-1438b30e0afa,'Alligator Alcatraz': Abandoned Everglades airport may soon house migrants,rawstory.com,2025-06-21,detention,https://www.rawstory.com/florida-2672403034/,,,Florida,,,
5e0b78b3-3e26-487b-aebf-8a6cb9094d83,AEW star Brody King wears ‘Abolish ICE’ shirt at show in Mexico,nypost.com,2025-06-21,protest,https://nypost.com/2025/06/19/sports/aew-star-brody-king-wears-abolish-ice-shirt-at-show-in-mexico/,,,,,,
b74217ff-973a-4d74-8587-d33d06ecc2b3,AP Top Headlines at 5:50 p.m. EDT,inquirer.com,2025-06-21,unknown,https://www.inquirer.com/wires/ap/ap-top-headlines-542-pm-edt-20250619.html,,,,,,
b62fe86b-8fcc-4005-9d74-f11b3007edd4,ICE raids and their uncertainty scare off workers and baffle businesses,chicagotribune.com,2025-06-21,raid,https://www.chicagotribune.com/2025/06/19/ice-raids-workers-businesses-impacted/,,Chicago,IL,,,
add04ef0-9d09-4d6b-926b-3194c2208998,'Never been prouder!' Dodger fans cheer as stadium blocks masked ICE agents,rawstory.com,2025-06-21,protest,https://www.rawstory.com/ice-arrest-2672402877/,,Los Angeles,California,,,
917ef495-83ea-4246-9310-3cba7665a9a0,"ICE agents asked to leave Dodger Stadium parking lot, team says",inquirer.com,2025-06-21,protest,https://www.inquirer.com/wires/ap/ice-agents-asked-leave-dodger-stadium-parking-lot-team-says-20250619.html,,Los Angeles,CA,,,
c30025ee-6044-4ede-a869-0e7b453d411b,"ICE agents asked to leave Dodger Stadium parking lot, team says",pilotonline.com,2025-06-21,protest,https://www.pilotonline.com/2025/06/19/ice-dodger-stadium-parking-lot/,,,,,,
653e98d9-3d73-45c7-8f3f-ec4b464e0cb6,ICE agents denied entry to Dodger Stadium by team,mercurynews.com,2025-06-21,protest,https://www.mercurynews.com/2025/06/19/ice-agents-denied-entry-to-dodger-stadium-by-team/,,,,,,
b5f8da0f-0ca2-4004-95a1-72554fcecdef,"ICE agents asked to leave Dodger Stadium parking lot, team says",orlandosentinel.com,2025-06-21,protest,https://www.orlandosentinel.com/2025/06/19/ice-dodger-stadium-parking-lot/,,,,,,
209c74ed-8ed6-4f4c-82e0-fda2f0b5c295,Yankees snap 6-game losing streak with 7-3 win over Angels,Baltimore Sun,2025-06-21,unknown,https://www.baltimoresun.com/2025/06/19/yankees-carlos-rodon-angels-mlb-jazz-chisholm-jr/,,,,,,
06a08b96-2f61-4b37-91e8-3374a59cbf6a,"ICE agents asked to leave Dodger Stadium parking lot, team says",Twin Cities,2025-06-21,protest,https://www.twincities.com/2025/06/19/ice-dodger-stadium-parking-lot/,,St. Paul,Minnesota,,,
8fe5d70e-1bd1-4972-870d-6d24d1f983e6,Failed Protests and Morally Bankrupt Influencer Messaging,Patriot Post,2025-06-21,opinion,https://patriotpost.us/articles/118259-failed-protests-and-morally-bankrupt-influencer-messaging-2025-06-19,,,,,,
216ff958-e585-4544-affa-db5cf9a7e1e4,Illegal Alien Charged with Recording Woman in Texas Brewery Bathroom,Breitbart,2025-06-21,arrest,https://www.breitbart.com/border/2025/06/19/illegal-alien-charged-with-recording-woman-in-texas-brewery-bathroom/,,Houston,Texas,,,
8c713711-2ac5-4d5c-ab79-45d6a27b9045,"ICE agents asked to leave Dodger Stadium parking lot, team says",Courant,2025-06-21,protest,https://www.courant.com/2025/06/19/ice-dodger-stadium-parking-lot/,,,,,,
5a4030b9-1026-44c7-a6e2-5b9a1311292a,L.A. city councilmember says Dodgers did not allow federal agents on their property,NBC News,2025-06-21,protest,https://www.nbcnews.com/now/video/la-city-councilmember-says-dodgers-did-not-allow-federal-agents-on-their-property-241931845685,,,,,,
1de4f8aa-c761-43fc-ba0f-9b290fef59c4,LA Dodgers say they denied ICE agents access to Dodger Stadium parking lot,Reuters,2025-06-21,protest,https://www.reuters.com/sports/la-dodgers-say-they-denied-ice-agents-access-dodger-stadium-parking-lot-2025-06-19/,1000 Vin Scully Avenue,Los Angeles,CA,90012,34.0753923,-118.2395052
76269d51-855c-4050-93e6-443d9d995dc6,"Breitbart News Daily Podcast Ep. 789: Breitbart’s Neil Munro on ICE Raids of Illegal Farm, Restaurant, Hotel Worker",Breitbart,2025-06-21,raid,https://www.breitbart.com/podcast/2025/06/19/breitbart-news-daily-podcast-ep-789-breitbarts-neil-munro-on-ice-raids-of-illegal-farm-restaurant-hotel-worker/,,,,,,
552f23f6-f7e6-40b5-9141-945f74389e81,ICE Agents Face 500% Increase in Assaults While Trying to Arrest Illegals,Breitbart,2025-06-21,arrest,https://www.breitbart.com/politics/2025/06/19/exclusive-ice-agents-face-500-increase-in-assaults-while-trying-to-arrest-illegal-aliens/,,,,,,
1a9568b8-db14-4e6a-a8b9-af73e4f5aaa8,"Ilhan Omar: Trump Creating a 'Police State,' Showing Hatred for Our American Values",Breitbart,2025-06-21,opinion,https://www.breitbart.com/politics/2025/06/19/ilhan-omar-trump-creating-a-police-state-showing-hatred-for-our-american-values/,,,,,,
977acb1f-6740-4625-8e37-96f953a2b22d,55 Illegal Aliens Busted in ICE Raid on Alabama Cockfight,Breitbart,2025-06-21,raid,https://www.breitbart.com/border/2025/06/19/55-illegal-aliens-busted-in-ice-raid-on-alabama-cockfight/,,,Alabama,,,
5f631447-0ac9-42b9-98e4-91e30f53f7ce,ICE: 55 Illegals Arrested During Probe of Alabama Cockfighting Operation,Breitbart,2025-06-21,arrest,https://www.breitbart.com/immigration/2025/06/19/ice-55-illegals-arrested-during-probe-of-alabama-cockfighting-operation/,,Blount County,Alabama,,,
50d45c93-e3dd-457e-8790-e440a1eb3b65,Emmet Sheehan impresses in his return from Tommy John surgery in Dodgers' dramatic win,Los Angeles Times,2025-06-21,unknown,https://www.latimes.com/sports/dodgers/story/2025-06-18/emmet-sheehan-will-smith-dodgers-padres-recap,,,,,,
ecba1790-018d-4165-820d-41a08413e872,Keep that downtown Los Angeles dining reservation. It’s safe to go to dinner,Los Angeles Times,2025-06-21,unknown,https://www.latimes.com/food/story/2025-06-19/downtown-los-angeles-curfew-restaurants-column,,,,,,
301a9a0d-74d5-46b9-af1b-8bb28e702799,DHS issues new guidance for members of Congress who want to visit ICE detention facilities,Fox News,2025-06-21,policy,https://www.foxnews.com/politics/dhs-issues-new-guidance-members-congress-who-want-visit-ice-detention-facilities,,,,,,
0b21c9ef-913c-4722-9fd8-39b3d0ac0241,"ICE agents asked to leave Dodger Stadium parking lot, team says",Sun Sentinel,2025-06-21,protest,https://www.sun-sentinel.com/2025/06/19/ice-dodger-stadium-parking-lot/,,,,,,
b93f96fe-3bf3-461f-82d7-a8b7585a64cb,Sanctuary NY: Migrant Convicted of Sexually Abusing Two Young Girls,Breitbart,2025-06-21,arrest,https://www.breitbart.com/immigration/2025/06/19/sanctuary-state-ny-migrant-convicted-sexually-abusing-two-young-girls/,,,NY,,,
d19f03dc-d28e-4d05-bd18-85a4f3ee153e,"Tren de Aragua Gang Members Arrested, 287 Guns, Fentanyl Seized in Texas ATF Raid",Breitbart,2025-06-21,arrest,https://www.breitbart.com/border/2025/06/19/tren-de-aragua-gang-members-arrested-287-guns-fentanyl-seized-in-texas-atf-raid/,,,Texas,,,
707d2dbe-a585-405c-8cf1-cb914e89004e,VIDEO — Feds Arrest 70 Illegals at Unlawful California Marijuana Grow Sites: 'Crime Follows Crime',Breitbart,2025-06-21,arrest,https://www.breitbart.com/crime/2025/06/19/video-crime-follows-crime-feds-arrest-70-illegals-at-unlawful-california-marijuana-grow-sites/,,,California,,,
ab30b739-ca87-4c9b-b0c9-fbeddfcb282b,"ICE agents asked to leave Dodger Stadium parking lot, team says",Baltimore Sun,2025-06-21,protest,https://www.baltimoresun.com/2025/06/19/ice-dodger-stadium-parking-lot/,,,,,,
80773ac6-74f0-48b9-b423-82b4c5551a14,ICE flights out of L.A. area more than doubled in the last month,latimes.com,2025-06-21,policy,https://www.latimes.com/california/story/2025-06-19/ice-flights-los-angeles-raids-southern-california,,,,,,
9e8a7a5c-c639-4b33-8f0b-97a1f9c5bba8,Federal agents denied entry to Dodger Stadium parking lot. ICE says it wasn't them.,latimes.com,2025-06-21,unknown,https://www.latimes.com/california/story/2025-06-19/dhs-agents-at-dodger-stadium-area,,,,,,
2f0d0091-6107-48db-a02e-a4636f2c62ab,"Letters to the Editor: As concerns arise around ICE and racial profiling, ‘Could it happen to me?’",latimes.com,2025-06-21,opinion,https://www.latimes.com/opinion/letters-to-the-editor/story/2025-06-19/as-concerns-arise-around-ice-and-racial-profiling-could-it-happen-to-me,,,,,,
457d913d-4657-4183-b58e-77d9b61bd3b0,Letters to the Editor: More needs to be done to keep ICE agents accountable to the law,latimes.com,2025-06-21,opinion,https://www.latimes.com/opinion/letters-to-the-editor/story/2025-06-19/more-needs-to-be-done-to-keep-ice-agents-accountable-to-the-law,,,,,,
80938f2a-43dd-4961-8fbd-552bcca08ab9,How the Israel-Iran conflict broke out,theweek.com,2025-06-21,unknown,https://theweek.com/defence/how-the-israel-iran-conflict-broke-out,,,,,,
c211aadc-5160-4697-a4b3-4e41e88213e1,White House says Trump to decide on Iran action within two weeks,nbcnews.com,2025-06-21,unknown,https://www.nbcnews.com/now/video/white-house-says-trump-to-decide-on-iran-action-within-two-weeks-241926725511,,,,,,
edce048a-f551-4808-96f3-1980fba1d86a,Bad Bunny publica video criticando redadas de ICE en Puerto Rico: ‘Esos mama bichos’,billboard.com,2025-06-21,opinion,https://www.billboard.com/espanol/noticias/bad-bunny-critica-redadas-ice-en-puerto-rico-1236001958/,,,,,,
825c3b09-a5f6-456a-a533-c3fe54ded85d,Focus groups: Latino Trump voters diverge on deportations but largely still back the president,nbcnews.com,2025-06-21,policy,https://www.nbcnews.com/politics/politics-news/focus-groups-latino-trump-voters-diverge-deportations-largely-still-ba-rcna213461,,,,,,
1539b029-a574-480e-86ea-15621366e55f,The Presidency as Programming,politicalwire.com,2025-06-21,unknown,https://politicalwire.com/2025/06/19/the-presidency-as-programming/,,,,,,
e51b8804-1ea7-4d1d-95ce-6a012dd75492,Allies and Adversaries Dodge Trump’s Tariff Threats,politicalwire.com,2025-06-21,unknown,https://politicalwire.com/2025/06/19/allies-and-adversaries-dodge-trumps-tariff-threats/,,,,,,
60b205bf-63d2-4198-a008-a0318ba2a1b5,'It’s a risk to come to work’: Terror and a touch of desperation in L.A.,latimes.com,2025-06-21,raid,https://www.latimes.com/california/story/2025-06-19/los-angeles-businesses-suffer-people-fearful-immigration-raids,,Los Angeles,California,,,
06a89f81-0778-4349-a8fa-44ca8548b230,DHS debunks Dodgers’ claim that ICE attempted a raid at stadium on game day,nypost.com,2025-06-21,unknown,https://nypost.com/2025/06/19/us-news/dhs-debunks-dodgers-claim-that-there-was-an-attempted-ice-raid-at-stadium-on-game-day/,,,,,,
fcf9d7ad-b75a-4125-9df8-59778e09686a,"As ICE raids ramp up in LA, questions arise over the necessity of military there",npr.org,2025-06-21,raid,https://www.npr.org/2025/06/19/nx-s1-5436988/as-ice-raids-ramp-up-in-la-questions-arise-over-the-necessity-of-military-there,,Los Angeles,CA,,,
3b9ca87d-935c-4272-b107-6785389d7519,Contributor: What does Juneteenth have in common with today's immigration raids?,latimes.com,2025-06-21,opinion,https://www.latimes.com/opinion/story/2025-06-19/juneteenth-immigration-law-legal-empowerment,,,,,,
f76d1546-2ca5-4705-89e0-30e8a9b2712a,Reports of immigration raid at bus stop in Pasadena spark outrage,latimes.com,2025-06-21,raid,https://www.latimes.com/california/story/2025-06-19/elected-officials-outraged-immigration-raid-pasadena-bus-stop,,Pasadena,California,,,
1a35f350-e09c-481c-9b06-7c8e924e4a89,"Dodgers block ICE agents from entering stadium in Los Angeles, team says",nbcnews.com,2025-06-21,detention,https://www.nbcnews.com/news/us-news/dodgers-block-ice-agents-entering-stadium-los-angeles-rcna213986,,Los Angeles,CA,,,
059dc6b3-2166-4335-b009-953e0acbcba9,Protesters are chasing federal agents out of L.A. County hotels: ‘A small victory’,latimes.com,2025-06-21,protest,https://www.latimes.com/california/story/2025-06-19/los-angeles-county-hotels-immigration,,,,,,
ae849e54-18fe-4509-b2b7-7e71da141101,Ice’s ‘inhumane’ arrest of well-known vineyard manager shakes Oregon wine industry,theguardian.com,2025-06-21,arrest,https://www.theguardian.com/us-news/2025/jun/19/oregon-vineyard-manager-arrest-ice,,,Oregon,,,
62769055-dd57-4e33-8373-572ce621012e,Florida offers Trump ‘alligator Alcatraz’ to detain illegal migrants,nypost.com,2025-06-21,detention,https://nypost.com/2025/06/19/us-news/florida-offers-trump-alligator-alcatraz-to-detain-illegal-migrants/,,,Florida,,,
a5366105-f3c2-4dab-9f41-f69e7372996b,Dodgers Deny ICE Access to Stadium Grounds,politicalwire.com,2025-06-21,detention,https://politicalwire.com/2025/06/19/dodgers-deny-ice-access-to-stadium-grounds/,,,,,,
a47e8e24-45a9-4e64-b113-e4a2ed906dbf,ICE agents denied entry to Dodger Stadium by team,OC Register,2025-06-21,unknown,https://www.ocregister.com/2025/06/19/ice-agents-denied-entry-to-dodger-stadium-by-team/,,,,,,
4cecec5d-4598-480c-8a7d-ee8eec4b54a4,Republican proposes new ICE detention center surrounded by alligators,Newsweek,2025-06-21,policy,https://www.newsweek.com/republican-proposes-new-ice-detention-center-surrounded-alligators-2088140,,,,,,
5766779e-7dc3-4838-a558-607ac156f388,'Unprecedented': Top House Dem goes off on DHS's 'latest lie',Raw Story,2025-06-21,opinion,https://www.rawstory.com/kristi-noem-2672402679/,,,,,,
1d68ba5e-6406-47ee-835c-e753ca3a4cce,ICE imposes new rules on congressional visits,Boston Globe,2025-06-21,policy,https://www.bostonglobe.com/2025/06/19/nation/ice-facilities-congressional-visits/,,,,,,
0a554a49-7ac4-4ba5-8c47-9bf04e36d957,Trump administration puts new limits on Congress visits to immigration centers,Reuters,2025-06-21,policy,https://www.reuters.com/legal/government/trump-administration-puts-new-limits-congress-visits-immigration-centers-2025-06-19/,,,,,,
c7cf9c2e-8472-44ec-97b7-01731449c2d8,Democrats accuse Trump administration of weaponizing law enforcement to silence political foes,CBS News,2025-06-21,opinion,https://www.cbsnews.com/miami/news/democrats-trump-administration-weaponizing-law-enforcement-silence-political-foes/,,,,,,
4eb845ce-79c6-4e09-8776-b00449cd66e7,This week’s four concerts San Diego music fans won’t want to miss,San Diego Union-Tribune,2025-06-21,unknown,https://www.sandiegouniontribune.com/2025/06/19/this-weeks-three-concerts-san-diego-music-fans-wont-want-to-miss/,,,,,,
12316be5-f203-4543-bb0b-52e9a43bbd04,Governo Trump impõe novos limites às visitas de parlamentares a centros de imigração,Reuters,2025-06-21,policy,https://www.reuters.com/pt/mundo/S7AC67VITZLVNECJ6YWKLSQASM-2025-06-19/,,,,,,
3c0ee02f-6f54-4b17-ba40-2c3c87a6b42c,ICE raid track sends shockwaves across racing: 'There's no hiding',USA Today,2025-06-21,unknown,https://www.usatoday.com/story/sports/columnist/dan-wolken/2025/06/19/ice-raid-horse-racing-immigration/84273527007/,,,,,,
4788336d-6719-404d-9c18-e66367a87bec,Astronomers reveal shot of nearby galaxy,Arkansas Online,2025-06-21,unknown,https://www.arkansasonline.com/news/2025/jun/19/astronomers-reveal-shot-of-nearby-galaxybiden-to/,,,,,,
9255dc5b-7b57-4c57-b61c-85bf28dca72c,Democrats accuse Trump administration of weaponizing law enforcement to silence political foes,CBS News,2025-06-21,opinion,https://www.cbsnews.com/losangeles/news/democrats-trump-administration-weaponizing-law-enforcement-silence-political-foes/,,,,,,
46d60f00-84f1-4e57-9d6a-659b18f087f6,Outrage as DHS moves to restrict lawmaker visits to detention centers,The Guardian,2025-06-21,policy,https://www.theguardian.com/us-news/2025/jun/19/dhs-immigration-detention-center-visits-new-guidance,,,,,,
46249724-1326-4a82-bb15-d7c646832336,"From Southern to Northern California, restaurants are on edge over ICE raids",OC Register,2025-06-21,raid,https://www.ocregister.com/2025/06/19/from-san-diego-to-the-bay-area-california-restaurants-are-on-edge-over-immigration-raids/,,,California,,,
1b05b5e5-a010-413c-a59f-1bf436d89c63,This detective got a surprise visit and a special request from the teen whose life he saved 15 years ago,CNN,2025-06-21,unknown,https://www.cnn.com/2025/06/19/us/video/wyoming-detective-graduating-teen-reunion-btc,,,,,,
72579115-b80d-412b-b7d5-d122cbd26d9f,Ice is cracking down on Trump’s own supporters. Will they change their minds?,The Guardian,2025-06-21,opinion,https://www.theguardian.com/commentisfree/2025/jun/19/ice-trump-supporters-crackdown,,,,,,
1e701daa-1b54-44b8-b790-7577f6121ddd,"‘2 in 3 chance’ Trump will strike Iranian nuclear facility, says Fmr. NATO Commander",CNN,2025-06-21,unknown,https://www.cnn.com/2025/06/19/Tv/video/cnn-sitroom-pamela-brown-james-stavridis-nato-commander-israel-iran-conflict,,,,,,
777c6d75-c867-4049-9434-1b0f4368e939,LA teachers are on the frontlines as Ice raids terrorize their students: ‘You are not alone’,The Guardian,2025-06-21,raid,https://www.theguardian.com/us-news/2025/jun/19/los-angeles-ice-raids-teachers-schools,,LA,California,,,
c0d630a5-9332-4d75-a2a2-4ede0a6ce510,REPORT: Police Accuse Repeat-Offender Protester For Setting 11 Of Their Cars On Fire,Daily Caller,2025-06-21,protest,https://dailycaller.com/2025/06/19/brooklyn-police-pro-palestine-protester-jakhi-lodgson-mccray-new-jersey-vehicles-cars-fire-blaze-disguises-authorities/,,Brooklyn,NY,,,
d67caf5d-4d61-45fc-a490-64116bb7fe55,Karen Bass in hot seat as Trump targets Los Angeles – but it’s not her first crisis,The Guardian,2025-06-21,raid,https://www.theguardian.com/us-news/2025/jun/19/karen-bass-mayor-los-angeles-ice-raids,,Los Angeles,CA,,,
e45ba7bb-1eac-4e9a-a14e-06e8239413eb,"Mario Guevara, reporter in ICE detention, faces new criminal charges",AJC,2025-06-21,detention,https://www.ajc.com/news/2025/06/additional-criminal-charges-filed-against-immigration-reporter-in-ice-detention/,,,,,,
